Season,Game_ID,Game_Date,Team,Location,Wins_Entering_Gm,Losses_Entering_Gm,Team_Minutes,Final_Score,Lead_Changes,Ties,Largest_Lead,Full_Timeouts,Short_Timeouts,Qtr_4_Score,L2M_Score,Social Following (Combined Facebook and Twitter,Combined Social Following,Even Combined Social Followings (Missing first)
2016-17,21601215,4/11/2017,NOP,A,33,47,,,,,,,,,,2.25,30.07,8.02
2016-17,21601215,4/11/2017,LAL,H,25,55,,,,,,,,,,27.82,30.42,30.86
2016-17,21601216,4/11/2017,PHX,A,24,57,240,104,0,0,0,4,0,77,100,2.6,5,14.98
2016-17,21601216,4/11/2017,SAC,H,31,49,240,129,0,0,26,4,0,97,121,2.4,6.64,19.56
2016-17,21601217,4/12/2017,ORL,H,28,53,240,113,2,2,21,4,1,87,103,4.24,6.77,6.37
2016-17,21601217,4/12/2017,DET,A,37,44,240,109,2,3,4,6,2,81,103,2.53,12.79,26.13
2016-17,21601218,4/12/2017,CLE,H,51,30,240,83,3,1,3,4,1,58,77,10.26,13.64,30.18
2016-17,21601218,4/12/2017,TOR,A,50,31,240,98,3,0,21,4,0,75,93,3.38,14.4,20
2016-17,21601219,4/12/2017,BOS,H,52,29,240,112,5,2,22,4,0,80,112,11.02,13.07,6.64
2016-17,21601219,4/12/2017,MIL,A,42,39,240,94,4,6,13,4,0,78,90,2.05,9.9,5.42
2016-17,21601220,4/12/2017,NYK,H,30,51,240,114,6,3,7,5,0,78,106,7.85,10.25,13.22
2016-17,21601220,4/12/2017,PHI,A,28,53,240,113,5,4,11,4,0,87,106,2.4,22.37,6.26
2016-17,21601221,4/12/2017,MIA,H,40,41,240,110,1,5,16,4,2,91,110,19.97,22.11,7.66
2016-17,21601221,4/12/2017,WAS,A,49,32,240,102,0,0,6,4,1,77,96,2.14,24.47,7.04
2016-17,21601222,4/12/2017,CHI,H,40,41,240,112,0,0,39,3,1,75,107,22.33,25.86,5.77
2016-17,21601222,4/12/2017,BKN,A,20,61,240,73,0,4,0,5,0,56,71,3.53,9.24,14.57
2016-17,21601223,4/12/2017,DAL,A,32,49,240,100,2,2,8,4,2,70,94,5.71,8.24,8.88
2016-17,21601223,4/12/2017,MEM,H,43,38,240,93,2,1,12,6,2,74,90,2.53,7.89,18.63
2016-17,21601224,4/12/2017,HOU,H,54,27,240,123,2,2,19,3,0,95,122,5.36,7.81,35.24
2016-17,21601224,4/12/2017,MIN,A,31,50,240,118,2,3,9,5,1,81,111,2.45,5.01,15.87
2016-17,21601225,4/12/2017,DEN,A,39,42,,,,,,,,,,2.56,11.81,20
2016-17,21601225,4/12/2017,OKC,H,47,34,,,,,,,,,,9.25,11.75,24.07
2016-17,21601226,4/12/2017,ATL,A,43,38,240,86,2,1,6,4,1,68,86,2.5,6.7,6.73
2016-17,21601226,4/12/2017,IND,H,41,40,240,104,2,0,18,5,0,84,102,4.2,13.41,5.27
2016-17,21601227,4/12/2017,SAS,A,61,20,,,,,,,,,,9.21,10.97,25.15
2016-17,21601227,4/12/2017,UTA,H,50,31,,,,,,,,,,1.76,6.73,5.43
2016-17,21601228,4/12/2017,LAC,H,50,31,240,115,1,4,21,4,0,87,111,4.97,7.37,12.95
2016-17,21601228,4/12/2017,SAC,A,32,49,240,95,0,0,3,4,0,73,90,2.4,16.08,12.51
2016-17,21601229,4/12/2017,GSW,H,66,15,240,109,1,0,27,4,2,93,107,13.68,41.5,34.13
2016-17,21601229,4/12/2017,LAL,A,26,55,240,94,1,2,1,5,1,70,89,27.82,30.07,5.47
2016-17,21601230,4/12/2017,NOP,A,33,48,240,103,5,6,7,5,1,78,101,2.25,5.42,9.04
2016-17,21601230,4/12/2017,POR,H,41,40,240,100,5,2,11,5,2,85,98,3.17,14.67,0
2017-18,21700001,10/17/2017,BOS,A,0,0,240,99,5,1,4,5,0,71,98,11.5,23,0
2017-18,21700001,10/17/2017,CLE,H,0,0,240,102,6,4,18,6,0,72,95,11.5,27.23,0
2017-18,21700002,10/17/2017,GSW,H,0,0,,,,,,,,,,15.73,21.59,0
2017-18,21700002,10/17/2017,HOU,A,0,0,,,,,,,,,,5.86,8.48,0
2017-18,21700003,10/18/2017,DET,H,0,0,240,102,1,1,18,4,0,82,97,2.62,5.16,0
2017-18,21700003,10/18/2017,CHA,A,0,0,240,90,1,3,2,5,0,70,87,2.54,6.15,0
2017-18,21700004,10/18/2017,BKN,A,0,0,240,131,5,6,3,6,0,98,126,3.61,7.94,0
2017-18,21700004,10/18/2017,IND,H,0,0,240,140,5,3,13,5,0,106,130,4.33,24.74,0
2017-18,21700005,10/18/2017,MIA,A,0,0,240,109,1,0,7,7,0,78,105,20.41,24.72,0
2017-18,21700005,10/18/2017,ORL,H,0,0,240,116,2,6,17,6,0,88,108,4.31,6.98,0
2017-18,21700006,10/18/2017,PHI,A,0,0,240,115,6,3,7,7,0,82,108,2.67,4.96,0
2017-18,21700006,10/18/2017,WAS,H,0,0,240,120,6,10,12,5,0,90,115,2.29,13.79,0
2017-18,21700007,10/18/2017,BOS,H,0,1,,,,,,,,,,11.5,13.69,0
2017-18,21700007,10/18/2017,MIL,A,0,0,,,,,,,,,,2.19,4.55,0
2017-18,21700008,10/18/2017,NOP,A,0,0,240,91,4,4,9,5,0,70,90,2.36,5.01,0
2017-18,21700008,10/18/2017,MEM,H,0,0,240,103,4,3,14,4,0,79,99,2.65,5.36,0
2017-18,21700009,10/18/2017,ATL,A,0,0,240,117,9,3,11,5,0,82,109,2.71,8.6,0
2017-18,21700009,10/18/2017,DAL,H,0,0,240,111,9,9,5,7,0,82,108,5.89,8.55,0
2017-18,21700010,10/18/2017,DEN,A,0,0,240,96,2,1,15,7,0,83,90,2.66,4.53,0
2017-18,21700010,10/18/2017,UTA,H,0,0,240,106,2,0,16,5,0,78,104,1.87,4.44,0
2017-18,21700011,10/18/2017,MIN,A,0,0,,,,,,,,,,2.57,12.59,0
2017-18,21700011,10/18/2017,SAS,H,0,0,,,,,,,,,,10.02,12.81,0
2017-18,21700012,10/18/2017,PHX,H,0,0,240,76,1,2,7,5,0,55,69,2.79,6.17,0
2017-18,21700012,10/18/2017,POR,A,0,0,240,124,2,0,58,4,0,98,120,3.38,9.24,0
2017-18,21700013,10/18/2017,HOU,A,1,0,240,105,4,1,11,6,0,75,96,5.86,8.45,0
2017-18,21700013,10/18/2017,SAC,H,0,0,240,100,4,3,6,5,0,72,90,2.59,25.34,0
2017-18,21700014,10/19/2017,CHI,A,0,0,240,100,0,1,2,5,0,64,94,22.75,26.29,0
2017-18,21700014,10/19/2017,TOR,H,0,0,240,117,1,1,27,4,0,84,113,3.54,11.54,0
2017-18,21700015,10/19/2017,NYK,A,0,0,240,84,3,4,4,5,0,59,83,8,17.77,0
2017-18,21700015,10/19/2017,OKC,H,0,0,240,105,3,2,23,4,0,79,103,9.77,14.9,0
2017-18,21700016,10/19/2017,LAC,A,0,0,240,108,1,0,30,4,0,87,106,5.13,33.79,0
2017-18,21700016,10/19/2017,LAL,H,0,0,240,92,1,2,2,6,0,63,84,28.66,31.37,0
2017-18,21700017,10/20/2017,ATL,A,1,0,,,,,,,,,,2.71,5.25,0
2017-18,21700017,10/20/2017,CHA,H,0,1,,,,,,,,,,2.54,6.87,0
2017-18,21700018,10/20/2017,IND,H,1,0,240,96,2,6,2,6,0,73,89,4.33,7.71,0
2017-18,21700018,10/20/2017,POR,A,1,0,240,114,2,2,23,3,0,91,112,3.38,14.88,0
2017-18,21700019,10/20/2017,BOS,A,0,2,240,102,1,1,10,3,0,69,95,11.5,14.17,0
2017-18,21700019,10/20/2017,PHI,H,0,1,240,92,1,9,9,6,0,72,88,2.67,4.96,0
2017-18,21700020,10/20/2017,WAS,H,1,0,240,115,6,6,15,6,0,91,113,2.29,4.91,0
2017-18,21700020,10/20/2017,DET,A,1,0,240,111,6,2,12,6,0,81,106,2.62,14.12,0
2017-18,21700021,10/20/2017,CLE,A,1,0,240,116,6,6,19,5,0,86,111,11.5,13.69,0
2017-18,21700021,10/20/2017,MIL,H,1,0,240,97,5,2,5,4,0,73,97,2.19,5.8,0
2017-18,21700022,10/20/2017,BKN,H,0,1,240,126,6,6,8,4,0,89,117,3.61,7.92,0
2017-18,21700022,10/20/2017,ORL,A,1,0,240,121,5,5,8,7,0,91,113,4.31,6.88,0
2017-18,21700023,10/20/2017,MIN,H,0,1,240,100,5,3,10,6,0,70,95,2.57,4.44,0
2017-18,21700023,10/20/2017,UTA,A,1,0,240,97,5,7,7,7,0,65,90,1.87,7.76,0
2017-18,21700024,10/20/2017,DAL,H,0,1,,,,,,,,,,5.89,8.48,0
2017-18,21700024,10/20/2017,SAC,A,0,1,,,,,,,,,,2.59,4.95,0
2017-18,21700025,10/20/2017,NOP,H,0,1,240,120,1,1,15,7,0,73,96,2.36,18.09,0
2017-18,21700025,10/20/2017,GSW,A,0,1,240,128,1,1,15,5,0,92,117,15.73,44.39,0
2017-18,21700026,10/20/2017,LAL,A,0,1,240,132,5,0,12,6,0,106,128,28.66,31.45,0
2017-18,21700026,10/20/2017,PHX,H,0,1,240,130,5,3,9,7,0,99,122,2.79,5.46,0
2017-18,21700027,10/21/2017,PHI,A,0,2,240,94,0,3,2,6,0,71,91,2.67,6.21,0
2017-18,21700027,10/21/2017,TOR,H,1,0,240,128,1,1,34,4,0,102,121,3.54,15.04,0
2017-18,21700028,10/21/2017,CLE,H,2,0,240,93,0,0,0,3,0,65,85,11.5,15.81,0
2017-18,21700028,10/21/2017,ORL,A,1,1,240,114,0,0,37,5,0,88,114,4.31,24.72,0
2017-18,21700029,10/21/2017,MIA,H,0,1,240,112,3,1,21,6,0,91,104,20.41,24.74,0
2017-18,21700029,10/21/2017,IND,A,1,1,240,108,2,3,5,6,0,76,99,4.33,12.33,0
2017-18,21700030,10/21/2017,NYK,H,0,1,240,107,7,7,21,7,0,80,101,8,10.62,0
2017-18,21700030,10/21/2017,DET,A,1,1,240,111,7,2,6,3,0,79,102,2.62,25.37,0
2017-18,21700031,10/21/2017,CHI,H,0,1,240,77,6,4,3,5,0,55,71,22.75,32.77,0
2017-18,21700031,10/21/2017,SAS,A,1,0,240,87,7,3,19,4,0,65,85,10.02,15.91,0
2017-18,21700032,10/21/2017,DAL,A,0,2,240,91,1,1,3,7,0,58,86,5.89,11.75,0
2017-18,21700032,10/21/2017,HOU,H,2,0,240,107,2,1,36,3,0,92,104,5.86,21.59,0
2017-18,21700033,10/21/2017,GSW,A,1,1,240,101,4,3,5,5,0,71,92,15.73,18.38,0
2017-18,21700033,10/21/2017,MEM,H,1,0,240,111,4,1,19,4,0,88,102,2.65,4.84,0
2017-18,21700034,10/21/2017,MIL,H,1,1,240,113,5,4,9,6,0,84,108,2.19,5.57,0
2017-18,21700034,10/21/2017,POR,A,2,0,240,110,5,11,9,7,0,80,105,3.38,6.04,0
2017-18,21700035,10/21/2017,DEN,H,0,1,240,96,2,0,21,4,0,66,89,2.66,5.25,0
2017-18,21700035,10/21/2017,SAC,A,1,1,240,79,1,0,3,6,0,52,71,2.59,12.36,0
2017-18,21700036,10/21/2017,OKC,A,1,0,240,87,1,0,6,5,0,57,79,9.77,11.64,0
2017-18,21700036,10/21/2017,UTA,H,1,1,240,96,2,1,20,5,0,73,94,1.87,7,0
2017-18,21700037,10/21/2017,LAC,H,1,0,240,130,2,0,43,3,0,90,120,5.13,7.92,0
2017-18,21700037,10/21/2017,PHX,A,0,2,240,88,1,3,2,5,0,64,87,2.79,5.5,0
2017-18,21700038,10/22/2017,ATL,A,1,1,,,,,,,,,,2.71,6.32,0
2017-18,21700038,10/22/2017,BKN,H,1,1,,,,,,,,,,3.61,6.18,0
2017-18,21700039,10/22/2017,MIN,A,1,1,240,115,5,1,14,7,0,88,106,2.57,12.34,0
2017-18,21700039,10/22/2017,OKC,H,1,1,240,113,4,1,3,6,0,75,102,9.77,12.13,0
2017-18,21700040,10/22/2017,NOP,A,0,2,,,,,,,,,,2.36,31.02,0
2017-18,21700040,10/22/2017,LAL,H,1,1,,,,,,,,,,28.66,31.33,0
2017-18,21700041,10/23/2017,PHI,A,0,3,240,97,0,0,21,5,0,75,92,2.67,5.29,0
2017-18,21700041,10/23/2017,DET,H,2,1,240,86,0,1,0,6,0,67,86,2.62,5.33,0
2017-18,21700042,10/23/2017,ATL,A,1,2,240,93,0,3,5,6,0,73,87,2.71,23.12,0
2017-18,21700042,10/23/2017,MIA,H,1,1,240,104,1,2,21,5,0,77,98,20.41,26.27,0
2017-18,21700043,10/23/2017,HOU,H,3,0,240,90,1,3,12,6,0,76,90,5.86,8.51,0
2017-18,21700043,10/23/2017,MEM,A,2,0,240,98,1,4,8,5,0,70,94,2.65,4.84,0
2017-18,21700044,10/23/2017,MIL,H,2,1,240,103,7,4,9,4,0,83,94,2.19,4.73,0
2017-18,21700044,10/23/2017,CHA,A,1,1,240,94,7,7,10,5,0,77,94,2.54,8.43,0
2017-18,21700045,10/23/2017,DAL,H,0,3,240,103,0,1,0,7,0,84,96,5.89,21.62,0
2017-18,21700045,10/23/2017,GSW,A,1,2,240,133,0,0,31,5,0,99,121,15.73,25.75,0
2017-18,21700046,10/23/2017,SAS,H,2,0,240,101,11,7,10,4,0,75,94,10.02,13.56,0
2017-18,21700046,10/23/2017,TOR,A,2,0,240,97,11,10,6,7,0,74,87,3.54,6.2,0
2017-18,21700047,10/23/2017,DEN,H,1,1,240,104,6,1,8,7,0,77,95,2.66,4.95,0
2017-18,21700047,10/23/2017,WAS,A,2,0,240,109,7,6,8,5,0,78,100,2.29,5.08,0
2017-18,21700048,10/23/2017,PHX,H,0,3,240,117,1,1,22,6,0,87,109,2.79,5.38,0
2017-18,21700048,10/23/2017,SAC,A,1,2,240,115,0,1,2,6,0,76,104,2.59,14.09,0
2017-18,21700049,10/24/2017,CLE,H,2,1,240,119,2,1,11,5,0,91,116,11.5,34.25,0
2017-18,21700049,10/24/2017,CHI,A,0,2,240,112,1,0,14,6,0,92,110,22.75,26.36,0
2017-18,21700050,10/24/2017,BKN,A,2,1,240,121,4,7,12,7,0,96,114,3.61,7.92,0
2017-18,21700050,10/24/2017,ORL,H,2,1,240,125,5,4,6,5,0,87,116,4.31,15.81,0
2017-18,21700051,10/24/2017,BOS,H,1,2,240,110,3,2,25,4,0,77,105,11.5,19.5,0
2017-18,21700051,10/24/2017,NYK,A,0,2,240,89,2,2,2,4,0,60,81,8,10.57,0
2017-18,21700052,10/24/2017,MIN,H,2,1,240,107,5,5,5,6,0,84,103,2.57,6.9,0
2017-18,21700052,10/24/2017,IND,A,1,2,240,130,5,6,25,5,0,98,124,4.33,6.69,0
2017-18,21700053,10/24/2017,NOP,A,1,2,240,93,7,10,5,6,0,73,93,2.36,5.74,0
2017-18,21700053,10/24/2017,POR,H,2,1,240,103,7,4,13,4,0,71,96,3.38,8.51,0
2017-18,21700054,10/24/2017,LAC,H,2,0,240,102,5,4,21,5,0,75,95,5.13,7,0
2017-18,21700054,10/24/2017,UTA,A,2,1,240,84,4,2,4,5,0,56,84,1.87,4.53,0
2017-18,21700055,10/25/2017,DEN,A,1,2,240,93,1,1,4,7,0,68,86,2.66,5.2,0
2017-18,21700055,10/25/2017,CHA,H,1,2,240,110,1,0,27,4,0,85,110,2.54,5.11,0
2017-18,21700056,10/25/2017,MIN,A,2,2,,,,,,,,,,2.57,5.19,0
2017-18,21700056,10/25/2017,DET,H,2,2,,,,,,,,,,2.62,8.48,0
2017-18,21700057,10/25/2017,HOU,A,3,1,240,105,2,0,5,7,0,79,96,5.86,8.53,0
2017-18,21700057,10/25/2017,PHI,H,1,3,240,104,1,2,11,5,0,80,104,2.67,14.17,0
2017-18,21700058,10/25/2017,CLE,A,3,1,,,,,,,,,,11.5,15.11,0
2017-18,21700058,10/25/2017,BKN,H,2,2,,,,,,,,,,3.61,24.02,0
2017-18,21700059,10/25/2017,MIA,H,2,1,240,100,2,2,3,5,0,73,97,20.41,30.43,0
2017-18,21700059,10/25/2017,SAS,A,3,0,240,117,2,4,20,5,0,88,109,10.02,14.35,0
2017-18,21700060,10/25/2017,IND,A,2,2,240,96,3,2,3,5,0,74,93,4.33,14.1,0
2017-18,21700060,10/25/2017,OKC,H,1,2,240,114,4,2,20,5,0,86,110,9.77,15.66,0
2017-18,21700061,10/25/2017,DAL,H,0,4,240,103,1,0,19,5,0,79,98,5.89,8.54,0
2017-18,21700061,10/25/2017,MEM,A,3,0,240,94,1,1,1,6,0,72,92,2.65,5.44,0
2017-18,21700062,10/25/2017,PHX,H,1,3,240,97,0,0,18,4,0,71,89,2.79,4.66,0
2017-18,21700062,10/25/2017,UTA,A,2,2,240,88,0,1,0,6,0,59,81,1.87,17.6,0
2017-18,21700063,10/25/2017,GSW,H,2,2,240,117,5,5,14,4,0,91,107,15.73,19.27,0
2017-18,21700063,10/25/2017,TOR,A,2,1,240,112,4,3,5,7,0,86,112,3.54,32.2,0
2017-18,21700064,10/25/2017,LAL,H,1,2,265,102,3,5,8,8,0,69,85,28.66,30.95,0
2017-18,21700064,10/25/2017,WAS,A,3,0,265,99,3,3,10,8,0,79,89,2.29,5,0
2017-18,21700065,10/26/2017,ATL,A,1,3,240,86,7,1,7,6,0,59,83,2.71,25.46,0
2017-18,21700065,10/26/2017,CHI,H,0,3,240,91,8,3,9,5,0,65,85,22.75,28.64,0
2017-18,21700066,10/26/2017,DAL,A,1,4,,,,,,,,,,5.89,8.54,0
2017-18,21700066,10/26/2017,MEM,H,3,1,,,,,,,,,,2.65,14.15,0
2017-18,21700067,10/26/2017,BOS,A,2,2,,,,,,,,,,11.5,13.69,0
2017-18,21700067,10/26/2017,MIL,H,3,1,,,,,,,,,,2.19,7.32,0
2017-18,21700068,10/26/2017,LAC,A,3,0,240,104,9,3,10,6,0,80,99,5.13,8.51,0
2017-18,21700068,10/26/2017,POR,H,3,1,240,103,8,4,3,4,0,79,98,3.38,5.74,0
2017-18,21700069,10/26/2017,NOP,A,1,3,240,114,4,1,8,5,0,88,108,2.36,4.95,0
2017-18,21700069,10/26/2017,SAC,H,1,3,240,106,4,4,19,5,0,87,106,2.59,8.45,0
2017-18,21700070,10/27/2017,HOU,A,4,1,240,109,2,2,16,4,0,78,104,5.86,8.4,0
2017-18,21700070,10/27/2017,CHA,H,2,2,240,93,1,0,8,6,0,74,89,2.54,6.85,0
2017-18,21700071,10/27/2017,ORL,H,3,1,240,114,1,1,36,4,0,95,110,4.31,14.33,0
2017-18,21700071,10/27/2017,SAS,A,4,0,240,87,1,2,2,4,0,64,80,10.02,12.73,0
2017-18,21700072,10/27/2017,ATL,H,1,4,240,100,10,11,2,6,0,71,92,2.71,5.37,0
2017-18,21700072,10/27/2017,DEN,A,1,3,240,105,11,3,8,6,0,75,97,2.66,6.27,0
2017-18,21700073,10/27/2017,BKN,A,3,2,240,86,5,2,10,5,0,66,84,3.61,11.61,0
2017-18,21700073,10/27/2017,NYK,H,0,3,240,107,5,2,23,4,0,83,103,8,10.57,0
2017-18,21700074,10/27/2017,MIN,H,2,3,240,119,16,5,6,7,0,90,114,2.57,12.34,0
2017-18,21700074,10/27/2017,OKC,A,2,2,240,116,15,10,11,7,0,89,112,9.77,25.5,0
2017-18,21700075,10/27/2017,GSW,H,3,2,240,120,5,3,7,6,0,87,116,15.73,18.02,0
2017-18,21700075,10/27/2017,WAS,A,3,1,240,117,5,3,18,6,0,97,109,2.29,30.95,0
2017-18,21700076,10/27/2017,LAL,H,2,2,240,92,8,2,17,6,0,71,85,28.66,32.2,0
2017-18,21700076,10/27/2017,TOR,A,2,2,240,101,8,2,11,5,0,72,94,3.54,15.04,0
2017-18,21700077,10/28/2017,CLE,A,3,2,240,101,2,3,3,5,0,83,98,11.5,13.86,0
2017-18,21700077,10/28/2017,NOP,H,2,3,240,123,2,0,23,4,0,89,117,2.36,13.86,0
2017-18,21700078,10/28/2017,BOS,A,3,2,240,96,2,3,11,5,0,74,88,11.5,31.91,0
2017-18,21700078,10/28/2017,MIA,H,2,2,240,90,1,2,5,7,0,63,84,20.41,43.16,0
2017-18,21700079,10/28/2017,CHI,H,1,3,240,69,0,0,0,5,0,53,69,22.75,32.52,0
2017-18,21700079,10/28/2017,OKC,A,2,3,240,101,0,0,32,4,0,82,94,9.77,15.63,0
2017-18,21700080,10/28/2017,HOU,A,5,1,240,89,4,0,10,5,0,72,81,5.86,8.51,0
2017-18,21700080,10/28/2017,MEM,H,4,1,240,103,5,1,19,4,0,81,98,2.65,8.54,0
2017-18,21700081,10/28/2017,DAL,H,1,5,240,110,6,5,3,7,0,78,104,5.89,8.56,0
2017-18,21700081,10/28/2017,PHI,A,1,4,240,112,6,5,13,5,0,89,109,2.67,31.33,0
2017-18,21700082,10/28/2017,LAL,A,2,3,240,81,0,1,0,6,0,64,79,28.66,30.53,0
2017-18,21700082,10/28/2017,UTA,H,2,3,240,96,0,0,15,6,0,75,88,1.87,4.66,0
2017-18,21700083,10/28/2017,PHX,A,2,3,,,,,,,,,,2.79,6.17,0
2017-18,21700083,10/28/2017,POR,H,3,2,,,,,,,,,,3.38,8.51,0
2017-18,21700084,10/28/2017,LAC,H,4,0,240,87,2,2,13,7,0,72,84,5.13,7.75,0
2017-18,21700084,10/28/2017,DET,A,3,2,240,95,3,2,8,4,0,67,92,2.62,5.33,0
2017-18,21700085,10/29/2017,ATL,H,1,5,240,106,0,0,0,7,0,73,98,2.71,4.9,0
2017-18,21700085,10/29/2017,MIL,A,3,2,240,117,0,0,23,1,0,92,113,2.19,6.52,0
2017-18,21700086,10/29/2017,IND,H,2,3,,,,,,,,,,4.33,14.35,0
2017-18,21700086,10/29/2017,SAS,A,4,1,,,,,,,,,,10.02,12.68,0
2017-18,21700087,10/29/2017,DEN,A,2,3,240,124,2,2,26,5,0,100,124,2.66,6.27,0
2017-18,21700087,10/29/2017,BKN,H,3,3,240,111,2,3,14,6,0,84,107,3.61,7.92,0
2017-18,21700088,10/29/2017,ORL,A,4,1,240,113,2,4,3,6,0,86,105,4.31,6.85,0
2017-18,21700088,10/29/2017,CHA,H,2,3,240,120,3,0,16,4,0,93,114,2.54,5.13,0
2017-18,21700089,10/29/2017,SAC,H,1,4,,,,,,,,,,2.59,4.88,
2017-18,21700089,10/29/2017,WAS,A,3,2,,,,,,,,,,2.29,13.79,
2017-18,21700090,10/29/2017,CLE,H,3,3,,,,,,,,,,11.5,19.5,
2017-18,21700090,10/29/2017,NYK,A,1,3,,,,,,,,,,8,23.73,
2017-18,21700091,10/29/2017,GSW,H,4,2,240,107,1,0,14,6,0,81,105,15.73,18.35,
2017-18,21700091,10/29/2017,DET,A,4,2,240,115,2,2,13,4,0,82,108,2.62,14.12,
2017-18,21700092,10/30/2017,BOS,H,4,2,,,,,,,,,,11.5,21.52,
2017-18,21700092,10/30/2017,SAS,A,4,2,,,,,,,,,,10.02,30.43,
2017-18,21700093,10/30/2017,MIA,H,2,3,265,122,4,4,13,9,0,82,101,20.41,22.98,
2017-18,21700093,10/30/2017,MIN,A,3,3,265,125,5,4,7,8,0,79,106,2.57,5.23,
2017-18,21700094,10/30/2017,DEN,A,3,3,240,110,1,2,2,7,0,81,102,2.66,10.66,
2017-18,21700094,10/30/2017,NYK,H,2,3,240,116,1,2,23,6,0,84,108,8,13.86,
2017-18,21700095,10/30/2017,HOU,H,5,2,240,107,0,1,0,6,0,80,105,5.86,8.53,
2017-18,21700095,10/30/2017,PHI,A,2,4,240,115,0,0,14,5,0,92,110,2.67,5.32,
2017-18,21700096,10/30/2017,MEM,H,5,1,240,99,5,4,13,7,0,82,93,2.65,5.19,
2017-18,21700096,10/30/2017,CHA,A,3,3,240,104,5,8,6,3,0,73,97,2.54,4.9,
2017-18,21700097,10/30/2017,NOP,H,3,3,240,99,4,6,5,5,0,84,95,2.36,6.67,
2017-18,21700097,10/30/2017,ORL,A,4,2,240,115,4,2,17,5,0,87,111,4.31,10.2,
2017-18,21700098,10/30/2017,DAL,A,1,6,240,89,1,1,14,7,0,68,84,5.89,7.76,
2017-18,21700098,10/30/2017,UTA,H,3,3,240,104,1,0,17,5,0,76,100,1.87,5.25,
2017-18,21700099,10/30/2017,POR,H,4,2,,,,,,,,,,3.38,6.92,
2017-18,21700099,10/30/2017,TOR,A,3,2,,,,,,,,,,3.54,19.27,
2017-18,21700100,10/30/2017,GSW,A,4,3,240,141,2,1,29,6,0,107,134,15.73,20.86,
2017-18,21700100,10/30/2017,LAC,H,4,1,240,113,1,3,5,3,0,86,110,5.13,9.46,
2017-18,21700101,10/31/2017,IND,H,3,3,240,101,0,0,28,4,0,69,93,4.33,6.92,
2017-18,21700101,10/31/2017,SAC,A,1,5,240,83,0,0,0,6,0,48,76,2.59,6.2,
2017-18,21700102,10/31/2017,BKN,H,3,4,240,114,4,2,8,7,0,88,108,3.61,6.4,
2017-18,21700102,10/31/2017,PHX,A,2,4,240,122,4,1,18,5,0,87,116,2.79,4.98,
2017-18,21700103,10/31/2017,MIL,H,4,2,240,91,0,0,4,4,0,64,86,2.19,11.96,
2017-18,21700103,10/31/2017,OKC,A,3,3,240,110,1,2,28,5,0,85,106,9.77,38.43,
2017-18,21700104,10/31/2017,LAL,H,2,4,,,,,,,,,,28.66,31.28,
2017-18,21700104,10/31/2017,DET,A,5,2,,,,,,,,,,2.62,4.81,
2017-18,21700105,11/1/2017,MIL,A,4,3,240,121,4,3,10,6,0,88,109,2.19,4.73,
2017-18,21700105,11/1/2017,CHA,H,4,3,240,126,5,4,15,6,0,88,120,2.54,14.04,
2017-18,21700106,11/1/2017,CLE,H,3,4,240,107,4,4,4,7,0,85,105,11.5,15.83,
2017-18,21700106,11/1/2017,IND,A,4,3,240,124,5,4,17,5,0,92,116,4.33,7.04,
2017-18,21700107,11/1/2017,ATL,A,1,6,,,,,,,,,,2.71,5.38,
2017-18,21700107,11/1/2017,PHI,H,3,4,,,,,,,,,,2.67,5.46,
2017-18,21700108,11/1/2017,PHX,A,3,4,240,122,4,3,8,4,0,87,114,2.79,5.08,
2017-18,21700108,11/1/2017,WAS,H,4,2,240,116,3,1,22,6,0,90,110,2.29,13.79,
2017-18,21700109,11/1/2017,BOS,H,5,2,,,,,,,,,,11.5,14.09,
2017-18,21700109,11/1/2017,SAC,A,1,6,,,,,,,,,,2.59,25.34,
2017-18,21700110,11/1/2017,CHI,A,1,4,240,91,1,4,6,7,0,64,75,22.75,43.16,
2017-18,21700110,11/1/2017,MIA,H,2,4,240,97,2,2,15,5,0,67,89,20.41,26.27,
2017-18,21700111,11/1/2017,HOU,A,5,3,240,119,2,3,29,4,0,100,115,5.86,13.86,
2017-18,21700111,11/1/2017,NYK,H,3,3,240,97,2,0,8,4,0,74,95,8,12.31,
2017-18,21700112,11/1/2017,ORL,A,5,2,240,101,4,2,11,6,0,81,97,4.31,6.96,
2017-18,21700112,11/1/2017,MEM,H,5,2,240,99,4,2,11,6,0,75,95,2.65,5.01,
2017-18,21700113,11/1/2017,NOP,H,3,4,,,,,,,,,,2.36,4.93,
2017-18,21700113,11/1/2017,MIN,A,4,3,,,,,,,,,,2.57,5.23,
2017-18,21700114,11/1/2017,DEN,H,3,4,,,,,,,,,,2.66,6.2,
2017-18,21700114,11/1/2017,TOR,A,4,2,,,,,,,,,,3.54,6.92,
2017-18,21700115,11/1/2017,POR,A,4,3,265,103,8,5,8,8,0,69,92,3.38,5.25,
2017-18,21700115,11/1/2017,UTA,H,4,3,265,112,9,9,9,6,0,64,89,1.87,7.76,
2017-18,21700116,11/1/2017,DAL,A,1,7,,,,,,,,,,5.89,11.02,
2017-18,21700116,11/1/2017,LAC,H,4,2,,,,,,,,,,5.13,20.86,
2017-18,21700117,11/2/2017,GSW,A,5,3,240,112,1,1,21,5,0,84,108,15.73,25.75,
